stim_file,have_break,press_spacebar_instructions,just_pay_attention,sentence_stim,sentence_blocks.thisRepN,sentence_blocks.thisTrialN,sentence_blocks.thisN,sentence_blocks.thisIndex,press_spacebar_instr_loop.thisRepN,press_spacebar_instr_loop.thisTrialN,press_spacebar_instr_loop.thisN,press_spacebar_instr_loop.thisIndex,just_pay_attn_loop.thisRepN,just_pay_attn_loop.thisTrialN,just_pay_attn_loop.thisN,just_pay_attn_loop.thisIndex,sentence_loop.thisRepN,sentence_loop.thisTrialN,sentence_loop.thisN,sentence_loop.thisIndex,letters_loop.thisRepN,letters_loop.thisTrialN,letters_loop.thisN,letters_loop.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textSentenceInstructions.started,textSentenceInstructions.stopped,keySentenceInstructions.keys,keySentenceInstructions.rt,keySentenceInstructions.started,keySentenceInstructions.stopped,last_error_t,visible_sentence,current_character,sentence_type,phase_type,lp_diam,rp_diam,lp_validity,rp_validity,lp_diam_mean,rp_diam_mean,lp_validity_mean,rp_validity_mean,textSentenceTrial.started,textSentenceTrial.stopped,keySentenceTrial.keys,keySentenceTrial.started,keySentenceTrial.stopped,last_error_rt,keySentenceTrial.rt,participant,session,Gender,date,expName,psychopyVersion,frameRate,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,-989.0,Eye-tracking is a sens,s,,sentence_trial,"[3.5586395263671875, 3.551025390625, 3.549957275390625, 3.54931640625, 3.547576904296875, 3.5512237548828125, 3.553253173828125, 3.5499267578125, 3.5476226806640625, 3.550567626953125, 3.54779052734375, 3.546051025390625, 3.542449951171875, 3.5387420654296875, 3.529205322265625, 3.5095977783203125, 3.4915618896484375, 3.4855194091796875, 3.4676971435546875, 3.4410247802734375, 3.4264373779296875, 3.4232025146484375, 3.40643310546875, 3.39739990234375, 3.38623046875, 3.3768768310546875, 3.370574951171875, 3.362823486328125, 3.3544769287109375, 3.3443450927734375]","[3.2060699462890625, 3.206268310546875, 3.2099761962890625, 3.21234130859375, 3.204315185546875, 3.1888275146484375, 3.186767578125, 3.194915771484375, 3.189483642578125, 3.191680908203125, 3.1954345703125, 3.1923980712890625, 3.19158935546875, 3.1916961669921875, 3.1787567138671875, 3.1723785400390625, 3.1706695556640625, 3.148468017578125, 3.12872314453125, 3.122314453125, 3.103515625, 3.0899810791015625, 3.0701141357421875, 3.06732177734375, 3.0642547607421875, 3.0483856201171875, 3.03961181640625, 3.04229736328125, 3.0352783203125, 3.0298919677734375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.4819183349609375,3.1424575805664063,1.0,1.0,60.46770389999983,None,None,60.46770389999983,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,-988.5,Eye-tracking is a senso,o,,sentence_trial,"[3.334136962890625, 3.3339080810546875, 3.331298828125, 3.3269195556640625, 3.3211822509765625, 3.3106689453125, 3.312957763671875, 3.316253662109375, 3.3106689453125, 3.3146514892578125, 3.32147216796875, 3.322357177734375, 3.3238677978515625, 3.331329345703125, 3.3358001708984375, 3.3389892578125, 3.3470458984375, 3.3519744873046875, 3.357574462890625, 3.363433837890625, 3.3681640625, 3.3692474365234375, 3.375518798828125, 3.3882293701171875, 3.394500732421875, 3.4056243896484375, 3.4118194580078125, 3.4015960693359375, 3.4101104736328125, 3.417083740234375]","[3.0233917236328125, 3.0157012939453125, 3.0102386474609375, 3.0134429931640625, 3.0099945068359375, 3.00811767578125, 3.00384521484375, 3.0123748779296875, 3.01336669921875, 3.0035858154296875, 3.0110015869140625, 3.013916015625, 3.023040771484375, 3.0274810791015625, 3.0310821533203125, 3.026214599609375, 3.0268402099609375, 3.031524658203125, 3.03802490234375, 3.050445556640625, 3.055999755859375, 3.0646209716796875, 3.06866455078125, 3.0714111328125, 3.0764923095703125, 3.0762176513671875, 3.082305908203125, 3.0850982666015625, 3.077484130859375, 3.075103759765625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.351612854003906,3.037567647298177,1.0,1.0,60.96807940000053,None,None,60.96807940000053,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,-988.0,Eye-tracking is a sensor,r,,sentence_trial,"[3.4213714599609375, 3.42938232421875, 3.42938232421875, 3.4306640625, 3.427337646484375, 3.4285125732421875, 3.432769775390625, 3.4339752197265625, 3.4359130859375, 3.4384918212890625, 3.436187744140625, 3.43487548828125, 3.4324188232421875, 3.426361083984375, 3.4296417236328125, 3.438751220703125, 3.437164306640625, 3.435699462890625, 3.438507080078125, 3.44000244140625, 3.439453125, 3.4321136474609375, 3.432586669921875, 3.43426513671875, 3.4381256103515625, 3.439544677734375, 3.4427642822265625, 3.435577392578125, 3.435546875, 3.445953369140625]","[3.0900726318359375, 3.09912109375, 3.09912109375, 3.1024169921875, 3.0998687744140625, 3.10577392578125, 3.1092071533203125, 3.104339599609375, 3.0971221923828125, 3.09844970703125, 3.1001129150390625, 3.0951385498046875, 3.099334716796875, 3.101318359375, 3.0939788818359375, 3.0945892333984375, 3.099945068359375, 3.0958709716796875, 3.10205078125, 3.09771728515625, 3.08978271484375, 3.10565185546875, 3.1029052734375, 3.1001739501953125, 3.099639892578125, 3.0968780517578125, 3.099578857421875, 3.0976104736328125, 3.0999755859375, 3.10565185546875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.4344446818033854,3.0994466145833335,1.0,1.0,61.46889699999974,None,None,61.46889699999974,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,-987.5,Eye-tracking is a sensor , ,,sentence_trial,"[3.4488067626953125, 3.4617919921875, 3.4617919921875, 3.4680328369140625, 3.474761962890625, 3.482666015625, 3.4926300048828125, 3.5063934326171875, 3.5063934326171875, 3.5161590576171875, 3.52398681640625, 3.53497314453125, 3.53497314453125, 3.5494232177734375, 3.5494232177734375, 3.56201171875, 3.56201171875, 3.5690765380859375, 3.5690765380859375, 3.571075439453125, 3.571075439453125, 3.578460693359375, 3.578460693359375, 3.579132080078125, 3.579132080078125, 3.5946807861328125, 3.5946807861328125, 3.5928802490234375, 3.5928802490234375, 3.59814453125]","[3.106597900390625, 3.1144866943359375, 3.1144866943359375, 3.1204376220703125, 3.125701904296875, 3.1240386962890625, 3.134735107421875, 3.1472930908203125, 3.1472930908203125, 3.14971923828125, 3.151336669921875, 3.1595611572265625, 3.1595611572265625, 3.173919677734375, 3.173919677734375, 3.16937255859375, 3.16937255859375, 3.182861328125, 3.182861328125, 3.19036865234375, 3.19036865234375, 3.187774658203125, 3.187774658203125, 3.2067108154296875, 3.2067108154296875, 3.2049560546875, 3.2049560546875, 3.2142486572265625, 3.2142486572265625, 3.222991943359375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.540166219075521,3.167955525716146,1.0,1.0,61.969339400000536,None,None,61.969339400000536,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,-987.0,Eye-tracking is a sensor t,t,,sentence_trial,"[3.59814453125, 3.604278564453125, 3.604278564453125, 3.6001739501953125, 3.6001739501953125, 3.6048126220703125, 3.6048126220703125, 3.6118316650390625, 3.6118316650390625, 3.618377685546875, 3.618377685546875, 3.6200408935546875, 3.6200408935546875, 3.6295013427734375, 3.6295013427734375, 3.6300811767578125, 3.6300811767578125, 3.6297607421875, 3.63555908203125, 3.647064208984375, 3.649932861328125, 3.6519927978515625, 3.6541595458984375, 3.663543701171875, 3.654083251953125, 3.6344146728515625, 3.6455535888671875, 3.654510498046875, 3.6496429443359375, 3.6506500244140625]","[3.222991943359375, 3.2278289794921875, 3.2278289794921875, 3.22210693359375, 3.22210693359375, 3.2309112548828125, 3.2309112548828125, 3.23101806640625, 3.23101806640625, 3.2318878173828125, 3.2318878173828125, 3.2437896728515625, 3.2437896728515625, 3.2461090087890625, 3.2461090087890625, 3.2602996826171875, 3.2602996826171875, 3.2544097900390625, 3.2639312744140625, 3.2675018310546875, 3.273468017578125, 3.277740478515625, 3.2729644775390625, 3.276092529296875, 3.277191162109375, 3.257080078125, 3.260040283203125, 3.2711181640625, 3.2704315185546875, 3.2696075439453125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.6285736083984377,3.2500823974609374,1.0,1.0,62.4701283000004,None,None,62.4701283000004,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,-986.5,Eye-tracking is a sensor te,e,,sentence_trial,"[3.66058349609375, 3.6616973876953125, 3.65570068359375, 3.64764404296875, 3.6457366943359375, 3.652618408203125, 3.664276123046875, 3.678131103515625, 3.673614501953125, 3.6569366455078125, 3.648193359375, 3.6471405029296875, 3.652557373046875, 3.646820068359375, 3.6374053955078125, 3.6367950439453125, 3.6320343017578125, 3.6249847412109375, 3.62457275390625, 3.6236724853515625, 3.6162261962890625, 3.6042022705078125, 3.5911712646484375, 3.5791778564453125, 3.5742950439453125, 3.567108154296875, 3.55908203125, 3.54998779296875, 3.5502777099609375, 3.5408172607421875]","[3.261993408203125, 3.2633514404296875, 3.2712554931640625, 3.2659759521484375, 3.2592315673828125, 3.2601776123046875, 3.2678680419921875, 3.2839813232421875, 3.278045654296875, 3.267852783203125, 3.26702880859375, 3.26812744140625, 3.2654266357421875, 3.2571868896484375, 3.25250244140625, 3.25164794921875, 3.252655029296875, 3.2510528564453125, 3.256927490234375, 3.25408935546875, 3.2487030029296875, 3.2454681396484375, 3.2400360107421875, 3.229339599609375, 3.221038818359375, 3.21087646484375, 3.203033447265625, 3.1967010498046875, 3.1881866455078125, 3.1815338134765625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.623448689778646,3.2473765055338544,1.0,1.0,62.970607799999925,None,None,62.970607799999925,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,-986.0,Eye-tracking is a sensor tec,c,,sentence_trial,"[3.5255889892578125, 3.516326904296875, 3.5139007568359375, 3.5102081298828125, 3.4972076416015625, 3.4935302734375, 3.492706298828125, 3.4829254150390625, 3.4865264892578125, 3.487060546875, 3.477020263671875, 3.4680938720703125, 3.4707183837890625, 3.471832275390625, 3.4692840576171875, 3.467681884765625, 3.471099853515625, 3.4799652099609375, 3.4762115478515625, 3.4729156494140625, 3.469573974609375, 3.4697418212890625, 3.4691314697265625, 3.4622344970703125, 3.4581298828125, 3.4542236328125, 3.451202392578125, 3.4479217529296875, 3.4523162841796875, 3.4494781494140625]","[3.174560546875, 3.1632537841796875, 3.1659393310546875, 3.152191162109375, 3.140380859375, 3.1368255615234375, 3.1297454833984375, 3.1248931884765625, 3.131591796875, 3.12579345703125, 3.1194610595703125, 3.1263275146484375, 3.1266632080078125, 3.1186065673828125, 3.113433837890625, 3.116119384765625, 3.1195831298828125, 3.1172027587890625, 3.11773681640625, 3.1110992431640625, 3.110809326171875, 3.11163330078125, 3.1014862060546875, 3.0995025634765625, 3.0992431640625, 3.0984954833984375, 3.094085693359375, 3.0855560302734375, 3.0858917236328125, 3.0892791748046875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.477158610026042,3.1202463785807293,1.0,1.0,63.471130599999924,None,None,63.471130599999924,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,-985.5,Eye-tracking is a sensor tech,h,,sentence_trial,"[3.4462738037109375, 3.4436492919921875, 3.435394287109375, 3.4373779296875, 3.4436187744140625, 3.4432220458984375, 3.43377685546875, 3.4337615966796875, 3.4419403076171875, 3.435546875, 3.4268951416015625, 3.430877685546875, 3.43560791015625, 3.430633544921875, 3.421600341796875, 3.4233856201171875, 3.4316864013671875, 3.4234466552734375, 3.421875, 3.4197540283203125, 3.4117584228515625, 3.41253662109375, 3.4059295654296875, 3.4078216552734375, 3.420257568359375, 3.4237213134765625, 3.4248809814453125, 3.4284210205078125, 3.42236328125, 3.4090423583984375]","[3.093414306640625, 3.08477783203125, 3.077423095703125, 3.0770263671875, 3.0753173828125, 3.0797576904296875, 3.085723876953125, 3.08428955078125, 3.08929443359375, 3.085906982421875, 3.078033447265625, 3.0828857421875, 3.086090087890625, 3.0805511474609375, 3.078826904296875, 3.082611083984375, 3.0800933837890625, 3.0812225341796875, 3.077392578125, 3.0833282470703125, 3.08966064453125, 3.0777587890625, 3.07830810546875, 3.07891845703125, 3.0740966796875, 3.0736541748046875, 3.08184814453125, 3.0869903564453125, 3.08013916015625, 3.079437255859375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.427568562825521,3.081492614746094,1.0,1.0,63.97187550000035,None,None,63.97187550000035,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,-985.0,Eye-tracking is a sensor techn,n,,sentence_trial,"[3.4191436767578125, 3.4410247802734375, 3.45050048828125, 3.453582763671875, 3.4601898193359375, 3.4674530029296875, 3.4681549072265625, 3.4759521484375, 3.487274169921875, 3.497711181640625, 3.5106658935546875, 3.538299560546875, 3.5477294921875, 3.5489501953125, 3.5482330322265625, 3.5506439208984375, 3.559844970703125, 3.5631561279296875, 3.55975341796875, 3.562347412109375, 3.5592193603515625, 3.5603485107421875, 3.56787109375, 3.5666961669921875, 3.5672760009765625, 3.5663909912109375, 3.5618438720703125, 3.558349609375, 3.556243896484375, 3.54345703125]","[3.0946044921875, 3.1059112548828125, 3.10980224609375, 3.115264892578125, 3.114898681640625, 3.1197509765625, 3.1257171630859375, 3.1328125, 3.13897705078125, 3.1464996337890625, 3.144256591796875, 3.17218017578125, 3.18902587890625, 3.18951416015625, 3.1887664794921875, 3.1885833740234375, 3.1967620849609375, 3.2030487060546875, 3.201629638671875, 3.20172119140625, 3.2006072998046875, 3.2117919921875, 3.225830078125, 3.221343994140625, 3.2145843505859375, 3.220245361328125, 3.220703125, 3.2106475830078125, 3.19964599609375, 3.1905364990234375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.5239435831705728,3.1731887817382813,1.0,1.0,64.47239379999974,None,None,64.47239379999974,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,-984.5,Eye-tracking is a sensor techno,o,,sentence_trial,"[3.536895751953125, 3.52215576171875, 3.505218505859375, 3.4976806640625, 3.4899444580078125, 3.4770355224609375, 3.475677490234375, 3.472381591796875, 3.4552154541015625, 3.436370849609375, 3.42864990234375, 3.42498779296875, 3.417724609375, 3.4134368896484375, 3.410675048828125, 3.4115142822265625, 3.4132843017578125, 3.40887451171875, 3.4142303466796875, 3.4185791015625, 3.4108123779296875, 3.412750244140625, 3.423004150390625, 3.42340087890625, 3.4265594482421875, 3.4315338134765625, 3.4351654052734375, 3.4379425048828125, 3.43829345703125, 3.4410247802734375]","[3.1864471435546875, 3.1768341064453125, 3.1714324951171875, 3.16461181640625, 3.152801513671875, 3.1439666748046875, 3.1395416259765625, 3.1246795654296875, 3.115814208984375, 3.11529541015625, 3.1115264892578125, 3.0998992919921875, 3.0955657958984375, 3.092254638671875, 3.1000823974609375, 3.099029541015625, 3.0860137939453125, 3.0942840576171875, 3.0995025634765625, 3.094940185546875, 3.0940399169921875, 3.092254638671875, 3.0917205810546875, 3.0951080322265625, 3.105804443359375, 3.105804443359375, 3.103515625, 3.1059722900390625, 3.10845947265625, 3.1123809814453125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.443700663248698,3.115986124674479,1.0,1.0,64.97275290000016,None,None,64.97275290000016,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,-984.0,Eye-tracking is a sensor technol,l,,sentence_trial,"[3.445281982421875, 3.45489501953125, 3.453765869140625, 3.4515533447265625, 3.4512481689453125, 3.455718994140625, 3.46063232421875, 3.457183837890625, 3.460174560546875, 3.469696044921875, 3.47039794921875, 3.4736480712890625, 3.475372314453125, 3.4734649658203125, 3.476531982421875, 3.4705963134765625, 3.46966552734375, 3.47607421875, 3.473541259765625, 3.472747802734375, 3.46685791015625, 3.4539031982421875, 3.4507904052734375, 3.45404052734375, 3.4549407958984375, 3.451690673828125, 3.446563720703125, 3.4427032470703125, 3.443695068359375]","[3.108489990234375, 3.1157989501953125, 3.11541748046875, 3.1184844970703125, 3.119110107421875, 3.1166839599609375, 3.1217193603515625, 3.129669189453125, 3.1255340576171875, 3.120330810546875, 3.1229248046875, 3.1252288818359375, 3.124847412109375, 3.1133270263671875, 3.1105194091796875, 3.11773681640625, 3.1133270263671875, 3.1128387451171875, 3.1196136474609375, 3.127685546875, 3.124267578125, 3.114410400390625, 3.1148223876953125, 3.1217193603515625, 3.115753173828125, 3.11077880859375, 3.1145172119140625, 3.1193084716796875, 3.119720458984375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.4605991758149246,3.118433985216864,1.0,1.0,65.48892239999986,None,None,65.48892239999986,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,-983.5,Eye-tracking is a sensor technolo,o,,sentence_trial,"[3.442352294921875, 3.44439697265625, 3.4550018310546875, 3.4576568603515625, 3.4554443359375, 3.4572601318359375, 3.4578704833984375, 3.45684814453125, 3.463104248046875, 3.4658355712890625, 3.46502685546875, 3.4693450927734375, 3.4682159423828125, 3.47528076171875, 3.481597900390625, 3.485992431640625, 3.5014190673828125, 3.5065765380859375, 3.502288818359375, 3.510162353515625, 3.518157958984375, 3.5279541015625, 3.535980224609375, 3.544281005859375, 3.5518341064453125, 3.559600830078125, 3.5631866455078125, 3.5694732666015625, 3.576812744140625, 3.583404541015625]","[3.1182403564453125, 3.12060546875, 3.1236114501953125, 3.1241302490234375, 3.1255340576171875, 3.1294403076171875, 3.131195068359375, 3.1327667236328125, 3.131591796875, 3.1277923583984375, 3.12847900390625, 3.1382293701171875, 3.1376953125, 3.13916015625, 3.142059326171875, 3.151397705078125, 3.150238037109375, 3.1536865234375, 3.1623382568359375, 3.170166015625, 3.1814117431640625, 3.1846466064453125, 3.1899261474609375, 3.196014404296875, 3.19415283203125, 3.207305908203125, 3.207305908203125, 3.2053680419921875, 3.2159576416015625, 3.233612060546875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.4984120686848956,3.1584686279296874,1.0,1.0,65.97397120000005,None,None,65.97397120000005,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
Letters_1st_Run.xlsx,1,1,0,Eye-tracking is a sensor technolo*zy that can detec*k a person’s presen*ve and follow what they are lookin*b at in real-ti*ne.,0,0,0,0,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,0,Eye-tracking is a sensor technoloz,z,error,sentence_trial,"[3.5948638916015625, 3.599029541015625, 3.6031494140625, 3.6101531982421875, 3.6165313720703125, 3.6129302978515625, 3.616455078125, 3.630401611328125, 3.634185791015625, 3.630615234375, 3.6330413818359375, 3.6401214599609375, 3.64227294921875, 3.64166259765625, 3.6406097412109375, 3.643157958984375, 3.6473388671875, 3.641204833984375, 3.6336669921875, 3.6328125, 3.632720947265625, 3.633056640625, 3.635284423828125, 3.62811279296875, 3.6249847412109375, 3.6301727294921875, 3.6258544921875, 3.6232147216796875, 3.61676025390625]","[3.242462158203125, 3.247039794921875, 3.2451019287109375, 3.2469482421875, 3.2592010498046875, 3.2586212158203125, 3.2599334716796875, 3.2677154541015625, 3.2737884521484375, 3.27142333984375, 3.269775390625, 3.2733001708984375, 3.28094482421875, 3.286651611328125, 3.293975830078125, 3.29205322265625, 3.282012939453125, 3.2845458984375, 3.2898712158203125, 3.285858154296875, 3.287689208984375, 3.2890167236328125, 3.2839813232421875, 3.2830657958984375, 3.282470703125, 3.2788848876953125, 3.2795257568359375, 3.2772674560546875, 3.2704620361328125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.627391946726832,3.2739168364426185,1.0,1.0,66.4899946000005,None,None,66.4899946000005,None,,,rn,001,male,2022_Jul_21_1243,ErrorStudy_v1,2021.2.3,59.923298178089695,
